JAHR,KT,Status,Inst,Adr,Ort,Typ,Notfalldienst,Infrastruktur1,Infrastruktur2,Infrastruktur3,Infrastruktur4,RWStatus,Akt,SL,WB,AnzStand,SA,RForm,LA,AmbKonsT,Ptage,PtageStatT,PtageStatMST,Aust,AustStatT,AustStatMST,Neug,NeugStatT,NeugStatMST,pAkutPT,Ops,Gebs,CMIb,CMIn,pAuPat,pPatWAU,pAkPat,pPatWAK,pZusVers,pPatLKP,pPatHOK,TeilsP,Leist,FMHKat,PersA,PersAWB,PersP,PersMT,PersS,PersT,StdBelA,StdBelP,PersAFall,PersPFall,PersMTFall,PersSFall,PersTFall,PersAFallMS,PersPFallMS,PersMTFallMS,PersTFallMS,AnzBelA,AnzBelP (nur ab KZP2010),pMRI_AMB,pMRI_STAT,pCT_AMB,pCT_STAT,pANGIO_AMB,pANGIO_STAT,pDIA_AMB,pDIA_STAT,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,EtDef,EtT,FiErg,EtAmb,AmbKonsA,PtageStatA,PtageStatMSA,AustStatA,AustStatMSA,Betten,BettenStatA,DAD,DADakut,DADStatA,DADStatMSA,DADlong,pBettenBel,pBettenBelStatA,CMIbA,CMInA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,KostAWLFA,KostWBLFA,KostForLFA,ErlAmbStatLangA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,AmbKonsP,PtageStatP,PtageStatMSP,AustStatP,AustStatMSP,BettenStatP,DADStatP,DADStatMSP,pBettenBelStatP,DMI_P,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,KostAWLFP,KostWBLFP,KostForLFP,ErlAmbStatLangP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,AmbKonsR,PtageStatR,PtageStatMSR,AustStatR,AustStatMSR,BettenStatR,DADStatR,DADStatMSR,pBettenBelStatR,DMI_R,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,KostAWLFR,KostWBLFR,KostForLFR,ErlAmbStatLangR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,AmbKonsB,PtageStatB,PtageStatMSB,AustStatB,AustStatMSB,BettenStatB,DADStatB,DADStatMSB,pBettenBelStatB,CMIbB,CMInB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,KostAWLFB,KostWBLFB,KostForLFB,ErlAmbStatLangB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB,PTageLang,AustLang,KostLangT
2011,TI,,Clinica Luganese SA Sede Moncucco,Via Moncucco 10,6900 Lugano,K122,,,,,,priv,A,NF,"MSt, Arzt, BGs",1,"MRI, CT, LB, Lito",,,,,43681,,,5221,,,0,,,5,0,0.835,0.9,,2.434,,0.7735,,33.566,95.9623,,,,32.74,,153.91,39.52,,338.44,,,0.63,2.95,0.76,,6.48,,,,,0,0,,,,,,,,,39241177,6464616,18284614,64385913,65221845,2080929,0,,,2916071,,,43681,,5221,,,104,,,8.4,,,,115.1,,,22280621,20990723,40678924,26672082,627151,12866829,333354,0,0,,,,,21207492,20110323,43229538,23355021,100,19239920,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,TI,,Clinica Luganese SA Sede San Rocco,Via Soldino 30,6900 Lugano,K123,,,,,,priv,A,,"MSt, Arzt, BGs",1,,,,,,21179,,,1293,,,0,,,0,0,0.792,1.133,,3.3359,,0.549,,23.1994,97.4223,,,,3,,52.36,7.5,,92.64,,,0.23,4.05,0.58,,7.16,,,,,0,0,,,,,,,,,7966433,585362,2391728,10943523,8346215,27226,2570081,,,-2570081,,,21179,,1293,,,80,,,16.4,,,,72.5,,,0,0,10944682,8218805,160363,2412975,45564,0,0,,,,,0,0,8341446,5126219,100,2917725,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,TI,,Clinica psichiatrica cantonale,Via Agostino Maspoli,6850 Mendrisio,K211,,,,,,oeff,P,,"Arzt, BGs",1,,,,,,51027,,,1218,,,0,,,0,0,NA,NA,,2.7226,,2.5719,,0,96.8359,,,,20.45,,124.47,9.93,,211.28,,,1.68,10.22,0.82,,17.35,,,,,0,0,,,,,,,,,20777725,93366,2974384,23845475,10792616,14110,13038748,,,-13038748,,,0,,0,,,0,,,NA,,,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,51027,,1218,,140,41.9,,99.9,,0,0,23932775,23085412,0,0,0,0,0,,,,,990,0,23844485,10266311,100,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,TI,,Clinica Santa Chiara SA,Via Stefano Franscini 4,6600 Locarno,K122,,,,,,priv,A,NF,"MSt, Arzt, BGs",1,"MRI, CT",,,,,26219,,,3606,,,295,,,3,2,0.69,0.766,,2.1082,,4.5055,,16.81,94.0083,,,,13.06,,94.37,13.74,,188.3,,,0.36,2.62,0.38,,5.22,,,,,49,0,,,,,,,,,15914913,1947147,10880344,28930319,25757663,1370590,0,,,660112,,,26219,,3606,,,71.8,,,7.3,,,,100,,,7520470,7077733,20990639,16730706,868237,190002,0,0,0,,,,,6015068,5252198,19427314,13452126,100,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,TI,,Clinica Santa Croce SA,Via al Parco 27,6644 Orselina,K212,,,,,,priv,P,,"MSt, Arzt, BGs",1,,,,,,29314,,,858,,,0,,,0,0,NA,NA,,1.0672,,2.6969,,9.9253,99.4664,,,,7.92,,45.98,5.63,,98.91,,,0.92,5.36,0.66,,11.53,,,,,8,1,,,,,,,,,7926237,743093,1989010,10659340,10350591,107151,4637,,,-4637,,,0,,0,,,0,,,NA,,,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,29314,,858,,80,34.2,,100.4,,364229,364229,10369562,9160147,563103,1109302,68178,0,0,,,,,362054,334925,10095689,8072487,100,916962,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,TI,,Clinica Viarnetto,Via Ceresio 34,6963 Pregassona,K212,,,,,,priv,P,,"MSt, Arzt, BGs",1,,,,,,15300,,,310,,,0,,,0,0,NA,NA,,34.6591,,6.087,,59.6591,64.4886,,,,7.39,,23.47,3.33,,51.77,,,2.38,7.57,1.07,,16.7,,,,,0,0,,,,,,,,,4850845,843538,1420794,7115177,3433592,0,3681585,,,-3681585,,,0,,0,,,0,,,NA,,,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,15300,,310,,45,49.4,,93.2,,0,0,7224130,0,0,0,0,0,0,,,,,0,0,3433592,3433592,100,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,TI,,EOC Ente ospedaliero cantonale,Viale Officina 3,6500 Bellinzona,K112,,,,,,oeff,"A, R","NF, IPS","Arzt, BGs",9,"MRI, CT, PET, CC, LB, Lito",,,,,286350,,,37366,,,1729,,,22,9,0.824,0.904,,4.3147,,4.6843,,19.606,93.603,,,,484.07,,1550.51,339.49,,3563.18,,,1.3,4.15,0.91,,9.54,,,,,142,0,,,,,,,,,381336447,28303630,152872418,562512495,380591429,17289079,176037544,,,11405557,,,260977,,36417,,,864,,,7.2,,,,82.8,,,157542000,0,371494100,268996200,23953700,77760700,6518300,0,0,,,,,155439900,0,360772600,101097700,95.1,81724600,66.7,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,25373,,949,,84,26.7,,82.8,,0,0,16110800,10960100,719200,3541600,231200,0,0,,,,,0,0,16313100,5121000,97.3,2158200,45.4,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,TI,,Ospedale Malcantonese Fondazione Giuseppe Rossi,Nucleo 32,6980 Castelrotto,K123,,,,,,priv,"A, P",NF,"MSt, Arzt, BGs",1,,,,,,17067,,,658,,,0,,,0,0,0.843,1.317,,1.2857,,1.4472,,15.4286,98.4286,,,,8.99,,31.4,7.04,,71.92,,,1.37,4.77,1.07,,10.93,,,,,2,2,,,,,,,,,5852059,185062,1011473,7137835,6208932,522515,406388,,,-346253,,,8074,,452,,,30,,,17.9,,,,73.7,,,537850,537850,3429161,3429161,179361,0,0,0,0,,,,,468906,548539,3195975,3195975,100,0,NA,0,,8993,,206,,26,43.7,,94.8,,0,0,3035817,3035817,186141,0,0,0,0,,,,,0,0,2544051,2544051,100,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,TI,,Salus Medica Clinic SA Clinica Sant'Anna,Via Sant'Anna 1,6924 Sorengo,K122,,,,,,priv,A,NF,"MSt, BGs",1,"MRI, CT",,,,,21791,,,4034,,,897,,,5,4,0.652,0.656,,4.5445,,1.1215,,30.6403,90.204,,,,14.6,,107.43,13.77,,209.34,,,0.36,2.66,0.34,,5.19,,,,,82,0,,,,,,,,,19550031,4204625,16010130,40402951,33503882,845075,1758528,,,-1758528,,,21791,,4034,,,80,,,5.4,,,,74.6,,,6813150,6445887,33603581,20810852,2093695,7918030,798492,0,0,,,,,7087028,6269573,29756533,15012572,100,5449501,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,UR,,Kantonsspital Uri,Spitalstrasse 1,6460 Altdorf UR,K122,,,,,,oeff,A,"NF, IPS","Arzt, BGs",1,CT,,,,,22131,,,3677,,,199,,,3,2,0.821,0.822,,1.2478,,4.6931,,25.8467,92.0041,,,,39.5,,195.28,49.52,,397.16,,,1.07,5.31,1.35,,10.8,,,,,8,1,,,,,,,,,35015826,3886915,14558799,54226578,29734530,2910884,20406134,,,167258,,,22131,,3677,,,73,,,6,,,,83.1,,,12903727,11515216,37468957,22011942,1606770,13710693,909476,0,0,,,,,11118938,9082285,43689641,8764533,100,13206865,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,"Biotonus, Clinique Bon­Port SA centre de soins médicaux & esthétiques",Rue de Bon­Port 21,1820 Territet,K235,,,,,,priv,A,,BGs,1,,,,,,7373,,,604,,,0,,,0,0,NA,NA,,80.363,,56.3025,,100,10.5611,,,,2.5,,15.48,3.51,,41.8,,,0.41,2.56,0.58,,6.92,,,,,7,0,,,,,,,,,5518361,2791794,5337352,15460595,13781449,739042,0,,,1334004,,,7373,,604,,,30,,,12.2,,,,67.3,,,0,0,8270315,0,0,404138,0,0,0,,,,,0,0,13824616,0,NA,886181,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Centre de Soins et de Santé Communautaire du Balcon du Jura Vaudois (CSSC),Rue des Rosiers 29,1450 Ste­Croix,K234,,,,,,oeff,A,NF,"MSt, Arzt, BGs",2,,,,,,4722,,,640,,,0,,,1,0,NA,NA,,0.468,,2.3511,,0,97.0359,,,,24,,107.8,9.05,,203.05,,,3.75,16.84,1.41,,31.73,,,,,25,0,,,,,,,,,11957930,147024,3529055,15646030,14651433,746757,7904,,,-230775,,,4722,,640,,,18,,,7.4,,,,71.9,,,3680472,3429553,5846163,5789289,558692,0,0,6748789,0,,,,,2606257,2227870,6478020,6344883,29.2,0,NA,5432256,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,CHUV Centre Hospitalier Universitaire Vaudois,Rue du Bugnon 21,1005 Lausanne,K111,,,,,,oeff,"A, P, R","NF, IPS","MSt, Arzt, BGs",3,"MRI, CT, PET, CC, LB",,,,,406861,,,41916,,,2153,,,28,6,1.17,1.286,,1.7668,,8.5792,,7.1337,90.1918,,,,1350.87,,2907.65,1400.94,,8191.64,,,3.22,6.94,3.34,,19.54,,,,,0,0,,,,,,,,,952422219,87322527,309142285,1348887031,920808816,89583101,339367136,,,872022,,,256104,,34624,,,835,,,7.4,,,,84,,,218285610,179433597,571301794,426186074,23271751,56569738,3079294,5978466,192260691,,,,,199219831,157639378,581772331,407313493,41.4,52883628,41.4,2495697,,105884,,4539,,328,23.3,,88.4,,52951877,43764347,78347408,76122359,4789995,912648,47655,7526115,40284714,,,,,38525368,30250065,109256107,101716440,31.2,1311288,30.4,3311600,,44873,,2753,,136,16.3,,90.4,,1465623,1067816,40658393,38936451,2562476,0,0,2295025,2426712,,,,,912409,657569,30633730,27239870,47.4,0,NA,1497600,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique Bois­Cerf SA,Avenue d'Ouchy 31,1006 Lausanne,K123,,,,,,priv,A,IPS,,1,"MRI, CT, Lito",,,,,13703,,,2583,,,0,,,6,0,0.833,0.802,,2.2351,,11.6279,,86.1657,85.6262,,,,3.03,,53.84,69.51,,192.39,,,0.12,2.08,2.69,,7.45,,,,,280,0,,,,,,,,,22679552,5826064,19202889,47811679,47884655,2753437,0,,,2826411,,,13703,,2583,,,66,,,5.3,,,,56.9,,,18519412,0,24110501,0,0,0,0,0,0,,,,,15015053,0,33053589,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique Cecil SA,Avenue Louis­Ruchonnet 53,1003 Lausanne,K122,,,,,,priv,A,IPS,,1,"MRI, CT",,,,,19767,,,3186,,,487,,,8,2,0.975,0.972,,2.2697,,9.1789,,99.5407,98.4599,,,,0,,121.65,85.53,,334.99,,,0,3.82,2.68,,10.51,,,,,320,0,,,,,,,,,35888273,12972218,36653674,85569347,81172922,5183965,0,,,787540,,,19767,,3186,,,86,,,6.2,,,,63,,,37900106,0,39882052,0,0,0,0,0,0,,,,,33936191,0,48121661,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique Chirurgicale & Permanence de Longeraie SA,Avenue de la Gare 9,1003 Lausanne,K231,,,,,,priv,A,NF,Arzt,1,,,,,,1555,,,645,,,0,,,3,0,0.675,0.578,,1.4196,,19.84,,13.2492,32.4921,,,,11.95,,28.98,18.22,,88.45,,,1.85,4.49,2.82,,13.71,,,,,10,0,,,,,,,,,9238821,567177,3562160,13489197,14482685,434622,0,,,1544909,,,1555,,645,,,15,,,2.4,,,,28.4,,,10644356,6646175,3297958,1336086,173793,441027,23806,0,0,,,,,12299869,6894613,2617438,679785,100,210140,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique de Genolier,Route du Muids 3,1272 Genolier,K123,,,,,,priv,A,,"Arzt, BGs",1,"MRI, CT, PET, CC, LB",,,,,17079,,,2674,,,0,,,4,0,0.855,0.906,,20.551,,20.15,,97.9151,81.0499,,,,7.96,,104.9,40,,249.18,,,0.3,3.92,1.5,,9.32,,,,,149,0,,,,,,,,,40264032,10640435,31467810,82372277,81496476,6600628,0,,,5724827,,,17079,,2674,,,78,,,6.4,,,,60,,,27451003,12878527,35807479,74290,0,22979465,0,0,0,,,,,33341176,8490675,55181195,29372,100,14333801,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique de La Source,Avenue Vinet 30,1004 Lausanne,K122,,,,,,priv,A,,BGs,1,"MRI, CT, CC",,,,,24284,,,3702,,,352,,,9,2,0.912,0.905,,0.6362,,6.2054,,99.7309,89.4299,,,,0,,162.78,51.28,,367.16,,,0,4.4,1.39,,9.92,,,,,361,0,,,,,,,,,43193491,10380355,29717512,83947443,63609686,26578600,0,,,6240843,,,24284,,3702,,,94.4,,,6.6,,,,70.5,,,26054585,25266881,43310458,266900,0,41194655,0,0,0,,,,,31791139,30771064,55172727,357080,100,52844603,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique de Montchoisi,Chemin des Allinges 10,1006 Lausanne,K231,,,,,,priv,A,,,1,"MRI, CT",,,,,4144,,,1065,,,0,,,4,0,0.775,0.685,,7.2437,,26.8763,,93.5089,82.5024,,,,0,,24.8,11.7,,66.39,,,0,2.33,1.1,,6.23,,,,,69,0,,,,,,,,,6393451,3864301,16067586,26325338,19384731,642214,0,,,-587882,,,4144,,1065,,,21.3,,,3.9,,,,53.4,,,11007602,0,9376935,0,0,0,0,0,0,,,,,10822967,0,9203977,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique la Lignière,La Lignière 5,1196 Gland,K221,,,,,,priv,"A, P, R",,,1,,,,,,30879,,,1446,,,0,,,0,0,NA,NA,,5.6069,,42.348,,67.2823,90.5013,,,,11.12,,50.97,26.24,,162.17,,,0.77,3.52,1.81,,11.22,,,,,0,1,,,,,,,,,15138513,2575802,4261408,22298937,19625950,1759047,109770,,,544853,,,0,,0,,,0,,,NA,,,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,4169,,159,,15,26.2,,75.9,,0,0,1960304,770714,0,633398,0,0,0,,,,,0,0,2887047,1235454,100,876900,100,0,,26710,,1287,,79.2,20.8,,92.4,,1280090,1145296,11632559,3565844,0,4982542,0,0,0,,,,,1609721,1440217,15171669,4602401,100,6430922,100,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique la Métairie SA,Avenue de Bois­Bougy 8,1260 Nyon,K212,,,,,,priv,P,,"Arzt, BGs",1,,,,,,21318,,,686,,,0,,,0,0,NA,NA,,17.9452,,67.9466,,72.7397,86.4384,,,,4.1,,37.97,10.46,,76.49,,,0.6,5.53,1.52,,11.15,,,,,1,1,,,,,,,,,8197843,2651892,4677489,15576650,18408115,244716,0,,,3076181,,,0,,0,,,0,,,NA,,,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,21318,,686,,75,31.1,,77.9,,978452,978452,14598198,163703,27914,5411690,922806,0,0,,,,,1028913,978913,17623918,163703,100,5411690,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique la Prairie SA,Chemin de la Prairie 2­10,1815 Clarens,K123,,,,,,priv,A,,,1,"MRI, CT, CC",,,,,13918,,,2108,,,0,,,2,0,0.607,0.64,,71.7464,,26.7717,,100,16.7408,,,,1,,38.46,17.51,,218.84,,,0.05,1.82,0.83,,10.38,,,,,72,0,,,,,,,,,19318993,6493838,27251055,53228274,49398736,8833608,0,,,5004070,,,13918,,2108,,,41.1,,,6.6,,,,92.8,,,12883764,3609563,39369103,18217946,1253710,21151157,2925324,0,975407,,,,,11613937,0,46455754,11852152,100,27655022,100,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique Miremont,Avenue Rollier,1854 Leysin,K234,,,,,,oeff,R,,"Arzt, BGs",1,,,,,,19256,,,405,,,0,,,0,0,NA,NA,,0,,0.9231,,0,100,,,,3.16,,47.62,7.07,,82.36,,,0.78,11.76,1.75,,20.34,,,,,0,0,,,,,,,,,6637078,209676,1666158,8533435,8425134,223478,0,,,115177,,,0,,0,,,0,,,NA,,,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,19256,,405,,56,47.5,,94.2,,186274,186274,5179198,5146984,314187,0,0,3868623,0,,,,,289695,251637,4923835,4855578,1.2,0,NA,3435082,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,Clinique Valmont,Route de Valmont,1823 Glion,K221,,,,,,priv,R,,BGs,1,,,,,,16215,,,663,,,0,,,0,0,NA,NA,,5.2402,,28.725,,80.6405,90.5386,,,,4.05,,34.26,24.92,,87.25,,,0.61,5.17,3.76,,13.16,,,,,0,0,,,,,,,,,7057044,1721848,3675773,12454665,11928137,850558,0,,,340959,,,0,,0,,,0,,,NA,,,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,16215,,663,,58,24.5,,76.6,,1483297,1404127,10005185,2193609,0,3043281,0,0,0,,,,,1201491,785359,11577203,2406290,100,6942077,100,0,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
2011,VD,,EHC Ensemble hospitalier de la Côte,Chemin du Crêt 2,1110 Morges,K121,,,,,,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",3,"MRI, CT",,,,,77447,,,8739,,,1315,,,6,4,0.844,0.843,,0.372,,1.8082,,8.5275,95.4474,,,,125.73,,376.24,60.46,,816.94,,,1.44,4.31,0.69,,9.35,,,,,45,0,,,,,,,,,82300365,809003,33691945,116801313,104769533,3360655,0,,,65071,,,50619,,7731,,,156.2,,,6.5,,,,88.8,,,33594600,30789005,68326736,58353355,3495073,7111406,411414,804710,0,,,,,28045256,25310843,69989336,56097406,49.2,11362092,50,493861,,0,,0,,0,NA,,NA,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,26828,,1008,,81,26.6,,90.7,,631013,631013,15138233,15012553,1695962,0,0,5147290,0,,,,,526778,521827,12208984,12025727,52.2,0,NA,3146814,,0,,0,,0,NA,,NA,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,NA,0,NA,0,,,
